date,my_HML,my_SMB,FF_HML,FF_SMB
2020-12-31,-1.5937420015111252,4.912952182598456,-1.34,    4.79
2020-11-30,2.4610829004307804,5.744364521346668,2.15,    5.72
2020-10-31,3.865376127539946,4.33244282141464,4.31,    4.27
2020-09-30,-2.688243121641813,-0.019763060714395736,-2.65,   -0.03
2020-08-31,-2.758092137454779,-0.19505160937825922,-2.88,   -0.28
2020-07-31,-1.402150525530956,-2.375735794453842,-1.44,   -2.30
2020-06-30,-2.1740979349875658,2.47724778697007,-2.23,    2.69
2020-05-31,-5.042141439037443,2.4793671081296687,-4.85,    2.49
2020-04-30,-1.2020537213693838,2.7738953299451086,-1.34,    2.45
2020-03-31,-14.019045329938018,-5.1742912645342285,-13.88,   -4.79
2020-02-29,-3.927857349421403,0.9944486971858957,-3.8,    1.07
2020-01-31,-6.102686254954957,-3.0227815765523722,-6.25,   -3.13
2019-12-31,1.8743312183804386,0.628635465788941,1.78,    0.73
2019-11-30,-1.9984656864286146,0.817931378442567,-1.99,    0.78
2019-10-31,-2.011457118353706,0.2978019122425776,-1.9,    0.29
2019-09-30,6.797626045376798,-0.8953866796572275,6.77,   -0.97
2019-08-31,-4.879201898717442,-2.4469035346929964,-4.79,   -2.39
2019-07-31,0.5800584419931744,-1.830900130978865,0.47,   -1.93
2019-06-30,-0.8446705246150918,-0.024950101126859636,-0.7,    0.28
2019-05-31,-2.33121464561189,-1.2671928919852027,-2.37,   -1.31
2019-04-30,2.2708865789781143,-1.8016438274739317,2.16,   -1.72
2019-03-31,-4.137482202378926,-3.069293650850411,-4.12,   -3.05
2019-02-28,-2.775841152877839,1.937080773875429,-2.71,    2.06
2019-01-31,-0.5310531130552589,2.839783188029642,-0.45,    2.88
2018-12-31,-1.670179699907051,-2.3632166304420927,-1.88,   -2.37
2018-11-30,0.1268303722369692,-0.6502334271760635,0.28,   -0.68
2018-10-31,3.383523382646436,-4.670878561293683,3.4,   -4.74
2018-09-30,-1.4100826071659247,-2.397672668329494,-1.71,   -2.29
2018-08-31,-4.121494724936552,1.0556620409030988,-4.0,    1.15
2018-07-31,0.6247505954190782,-2.1434673076417745,0.45,   -2.22
2018-06-30,-1.7016834870726627,0.7271896080281604,-2.33,    1.14
2018-05-31,-3.1741418599912237,5.173789373974122,-3.22,    5.26
2018-04-30,0.7631134663378794,0.712810858839753,0.54,    1.13
2018-03-31,-0.5885983636353911,4.1448686617588,-0.2,    4.06
2018-02-28,-1.1290448897655598,0.23910388870826485,-1.04,    0.26
2018-01-31,-1.812718445194167,-2.7192820410609464,-1.28,   -3.12
2017-12-31,-0.08754080425396205,-1.189924204555864,0.06,   -1.32
2017-11-30,-0.6747280824411793,-0.21290149953415646,-0.03,   -0.54
2017-10-31,0.09206183866330396,-1.6726207481796385,0.19,   -1.94
2017-09-30,3.339921782647911,4.052186722350191,3.12,    4.47
2017-08-31,-2.16116692634905,-1.6330576773872556,-2.1,   -1.67
2017-07-31,-0.2689538672647653,-1.487275312919543,-0.31,   -1.50
2017-06-30,1.327578542911842,2.0564855626812437,1.48,    2.25
2017-05-31,-3.5847974462424013,-2.417427263703158,-3.78,   -2.57
2017-04-30,-2.0646757350143763,0.6911715311399727,-2.13,    0.73
2017-03-31,-3.2805693507931015,1.1236717850297562,-3.35,    1.14
2017-02-28,-1.711513415888173,-1.9040350417842067,-1.67,   -2.05
2017-01-31,-2.7845416566748176,-1.0232105314923634,-2.75,   -1.18
2016-12-31,3.4840482547866225,-0.017400621990670828,3.53,    0.10
2016-11-30,8.180654081363132,5.51879765068762,8.21,    5.71
2016-10-31,4.025661896819832,-4.2929395536384485,4.09,   -4.40
2016-09-30,-0.9989677606041716,1.926853476339455,-1.24,    2.12
2016-08-31,3.032674645585261,0.8138624925404583,3.18,    1.16
2016-07-31,-0.9512745019800956,2.8204543806092697,-1.32,    2.49
2016-06-30,-2.0173435980856667,0.7086016805344544,-1.48,    0.61
2016-05-31,-1.4140799817704794,-0.28718929728144915,-1.66,   -0.17
2016-04-30,3.489407761756744,0.40242896496239455,3.28,    0.76
2016-03-31,1.3683232817007742,0.569769608753784,1.19,    0.82
2016-02-29,-1.0981591374369968,0.9656952963321117,-0.57,    0.74
2016-01-31,1.4821099215695785,-2.7998422062279773,2.09,   -3.42
2015-12-31,-2.6198118047569525,-2.6736753137409983,-2.61,   -2.85
2015-11-30,-0.4101696028033744,3.6640950200023856,-0.42,    3.59
2015-10-31,-0.20026525764861164,-1.971330693623389,-0.46,   -1.89
2015-09-30,0.649187003602282,-2.564430327992242,0.56,   -2.62
2015-08-31,2.622795505537364,0.8120037293551513,2.77,    0.33
2015-07-31,-4.28664333200869,-3.638849736923471,-4.13,   -4.17
2015-06-30,-0.5621416740542252,2.813865307581153,-0.79,    2.91
2015-05-31,-1.1044317064016564,0.8124556532985916,-1.15,    0.94
2015-04-30,1.9666010212165477,-3.1214961235432277,1.82,   -3.06
2015-03-31,-0.5255307644021958,3.2308421850025053,-0.38,    3.04
2015-02-28,-1.6648007683562436,0.5524605424930863,-1.86,    0.63
2015-01-31,-3.600334799827718,-0.4761091972328005,-3.59,   -0.56
2014-12-31,2.2684058782729246,2.336792743228001,2.27,    2.49
2014-11-30,-3.2644816251098407,-1.9704347116082463,-3.1,   -2.06
2014-10-31,-2.0734925237463293,4.113747111153284,-1.8,    4.20
2014-09-30,-1.5323969509260127,-3.578620881020712,-1.35,   -3.70
2014-08-31,-0.9751046516276007,0.5427469701859422,-0.45,    0.40
2014-07-31,-0.22887681301505258,-4.052146077614541,0.04,   -4.30
2014-06-30,-0.2777525799651612,2.7289633171660577,-0.7,    3.09
2014-05-31,-0.0429307687729686,-1.7633709971636875,-0.13,   -1.88
2014-04-30,0.9718629264776318,-4.148905090911213,1.17,   -4.18
2014-03-31,4.744289815393378,-1.6605174207634736,4.93,   -1.81
2014-02-28,-0.3851517431776044,0.3672897228940028,-0.31,    0.34
2014-01-31,-1.8569997190903305,0.8160032932799904,-2.07,    0.89
2013-12-31,-0.12493911439354112,-0.47993246739403245,-0.02,   -0.47
2013-11-30,0.5499665998868364,0.9978748728236995,0.32,    1.29
2013-10-31,1.4600053578382948,-1.681045233141194,1.25,   -1.52
2013-09-30,-1.1975053666164095,2.901162369669885,-1.22,    2.87
2013-08-31,-2.6044700495647817,0.2778628704032233,-2.69,    0.27
2013-07-31,0.8969862664975126,1.7899262817709074,0.57,    1.87
2013-06-30,-0.06485813627767709,0.9977157091322044,0.03,    1.33
2013-05-31,2.796556632669805,1.618977591147685,2.63,    1.71
2013-04-30,0.46232877875762685,-2.4995083885354146,0.45,   -2.37
2013-03-31,0.012374610393423024,0.615182478535467,-0.19,    0.81
2013-02-28,-0.1129565531903097,-0.27628372422976233,0.11,   -0.27
2013-01-31,0.9632259667563148,0.3144833318133845,0.96,    0.34
2012-12-31,3.788220620075914,1.318560202596174,3.51,    1.48
2012-11-30,-1.0895862501909708,0.6904856299596881,-0.84,    0.63
2012-10-31,3.935596144564421,-1.2665673732641687,3.59,   -1.15
2012-09-30,1.4842340335709026,0.5651214244107854,1.6,    0.51
2012-08-31,1.5434065050882584,0.3244690798615911,1.3,    0.47
2012-07-31,-0.2958619231101552,-2.421279215925329,-0.02,   -2.75
2012-06-30,0.5895777074164603,0.7610150919300028,0.62,    0.67
2012-05-31,-1.261908903737627,0.3538463301594852,-1.07,    0.07
2012-04-30,-0.8262259278644192,-0.32040010412083264,-0.78,   -0.42
2012-03-31,1.2798858517271794,-0.8072582903348009,1.14,   -0.64
2012-02-29,0.6123507171711666,-1.9766198267624453,0.43,   -1.85
2012-01-31,-0.7678982853384885,1.8995864228539765,-0.97,    2.04
2011-12-31,1.84905405893868,-0.765069924260049,1.63,   -0.59
2011-11-30,-0.6807651439584907,0.04664440946610107,-0.45,   -0.16
2011-10-31,0.37157457563871954,2.9981617670961884,0.11,    3.28
2011-09-30,-1.967437868956834,-2.9670547869871875,-1.73,   -3.31
2011-08-31,-2.8241172291158843,-2.6635902448928936,-2.36,   -3.05
2011-07-31,-0.9710451567910685,-1.2250058003850923,-0.89,   -1.27
2011-06-30,-0.41584405876912284,-0.25547089545449214,-0.42,   -0.12
2011-05-31,-1.7617819187504478,-0.7990644152655123,-2.12,   -0.59
2011-04-30,-2.529542077458606,-0.23599758277457403,-2.43,   -0.38
2011-03-31,-1.618528506582923,2.491341299196386,-1.83,    2.54
2011-02-28,0.9665900789005887,1.736612567323187,1.27,    1.53
2011-01-31,0.5947482612991847,-2.231625852892596,0.82,   -2.50
2010-12-31,4.183053540807516,0.20320097024151135,3.69,    0.73
2010-11-30,-1.1097697877753145,3.8776099579442143,-0.96,    3.76
2010-10-31,-2.2195748568223275,0.8820412749042245,-2.42,    1.13
2010-09-30,-3.180816423331412,3.848250376185834,-3.16,    3.96
2010-08-31,-2.469218058986443,-2.5047102091536675,-1.9,   -3.00
2010-07-31,0.19869151171697103,-0.1631594365495717,-0.31,    0.20
2010-06-30,-4.631112409066201,-1.8758284515035326,-4.7,   -1.81
2010-05-31,-2.376688943617976,0.08081275287903367,-2.44,    0.09
2010-04-30,2.916047607675458,4.833030961074529,2.89,    4.87
2010-03-31,2.25833551489934,1.4755831546734501,2.21,    1.48
2010-02-28,3.057786512385046,1.1505152511385348,3.22,    1.19
2010-01-31,0.20557146062571696,0.38125769713111685,0.43,    0.40
2009-12-31,-0.15795589602948454,6.097970961732016,-0.16,    6.05
2009-11-30,-0.31615836656010005,-2.381047282167574,-0.34,   -2.40
2009-10-31,-4.18570834810352,-4.094901455882626,-4.21,   -4.35
2009-09-30,1.139291099162261,2.335684094993906,1.04,    2.43
2009-08-31,7.45513688380007,-1.0797914260510613,7.63,   -1.08
2009-07-31,4.808709299738675,1.9388308967980314,4.83,    1.87
2009-06-30,-2.694705212220347,2.4478444434590383,-2.73,    2.63
2009-05-31,0.3803907381907515,-2.4973163864451102,0.28,   -2.52
2009-04-30,5.155871443267311,5.018122672445573,5.36,    5.39
2009-03-31,3.1834956717810945,-0.045543816779856916,3.47,    0.03
2009-02-28,-6.562669231488128,0.18973504317291584,-6.95,    0.05
2009-01-31,-11.185277154021934,0.31099962176358714,-11.29,    0.07
2008-12-31,-0.14265475007668796,3.6427733352247507,0.14,    3.46
2008-11-30,-5.934424540471229,-2.848771842016003,-6.31,   -2.85
2008-10-31,-2.144574856834272,-2.504061149782588,-2.3,   -2.60
2008-09-30,5.96894284620702,-1.1891270055404162,5.91,   -1.23
2008-08-31,1.503329137134252,3.396416024074564,1.59,    3.60
2008-07-31,5.249887040050172,2.5578474770253603,5.42,    2.60
2008-06-30,-2.5215178033261525,1.0308640007896552,-2.71,    1.23
2008-05-31,-1.477111961000124,2.885128542928646,-1.43,    2.96
2008-04-30,-0.7085578782133,-1.702713049718043,-0.94,   -1.72
2008-03-31,0.13280289804098222,0.777766043078034,0.3,    0.71
2008-02-29,-0.6679452896513629,-0.4451445615748201,-0.84,   -0.43
2008-01-31,4.093545773966314,-0.9870056009830424,3.97,   -1.03
2007-12-31,-0.35697796126327985,-0.010925250475172024,-0.55,    0.13
2007-11-30,-1.1528879341634686,-2.782329028077853,-0.94,   -2.93
2007-10-31,-2.8238858072998774,0.2108523675144799,-2.98,    0.08
2007-09-30,-2.2674910570812683,-2.2701804043784954,-2.21,   -2.23
2007-08-31,-1.9480656850116014,-0.12036635903561033,-1.86,   -0.13
2007-07-31,-3.6257493494316257,-2.614685619103576,-3.71,   -2.61
2007-06-30,-0.992572638413155,0.6667359625007258,-1.05,    0.75
2007-05-31,-0.5445962581747038,0.2656884661584702,-0.65,    0.24
2007-04-30,-1.4390585094863608,-2.1992131992934536,-1.45,   -2.16
2007-03-31,-0.8701236797837254,0.10089535367543684,-0.97,    0.16
2007-02-28,-0.016742318604686356,1.2554316266211136,-0.14,    1.19
2007-01-31,-0.7403263292936464,0.14089957371400258,-0.68,    0.12
2006-12-31,2.719728908331713,-1.2526693591051736,2.73,   -1.15
2006-11-30,-0.04334458617628427,0.7668993783401686,0.14,    0.70
2006-10-31,-0.21728780160564856,1.788446174371308,-0.31,    1.75
2006-09-30,0.044568509355630975,-1.2219978730489336,0.08,   -1.36
2006-08-31,-1.9327599077773885,0.8991210130942735,-2.06,    1.03
2006-07-31,2.6418460593335356,-4.054859470797282,2.6,   -3.98
2006-06-30,0.796017144475045,-0.4370811470591226,0.85,   -0.39
2006-05-31,2.355688865842335,-2.999344689702586,2.41,   -2.96
2006-04-30,2.4304411537669113,-1.421267427874356,2.34,   -1.42
2006-03-31,0.5299351914880047,3.3749524716569472,0.6,    3.44
2006-02-28,-0.5383873499850853,-0.38396756553211925,-0.34,   -0.38
2006-01-31,1.0698698407935463,5.474419060079104,1.08,    5.40
2005-12-31,0.2032994307597122,-0.39125813779826923,0.2,   -0.42
2005-11-30,-1.2720020192569153,0.9564270053612371,-1.16,    1.00
2005-10-31,0.22873775128906468,-1.3377888265554625,0.42,   -1.25
2005-09-30,0.8172303357981617,-0.7117097803414587,0.71,   -0.65
2005-08-31,1.2151893362927233,-0.9613590741449364,1.32,   -0.97
2005-07-31,-0.8188381478052863,2.7491026771254723,-0.79,    2.91
2005-06-30,3.0013988934598457,2.428366029340744,2.83,    2.58
2005-05-31,-0.5499350840966005,2.86988235886966,-0.64,    2.88
2005-04-30,-0.048213928092866176,-3.9411272066139174,0.07,   -3.94
2005-03-31,2.0028775287734493,-1.4819707392109085,2.04,   -1.40
2005-02-28,1.5953390179829736,-0.4571711142960483,1.54,   -0.57
2005-01-31,2.2644836258998984,-1.7448325807142937,2.06,   -1.72
2004-12-31,-0.08911185558289209,-0.09582632911174782,-0.22,   -0.03
2004-11-30,1.556375105200515,3.6994573920112304,1.41,    3.74
2004-10-31,-0.43856779304808946,0.17471607823824412,-0.22,    0.15
2004-09-30,-0.00016284722592213585,3.0826629642280996,0.0,    3.01
2004-08-31,1.092315035347764,-1.423308379676063,0.97,   -1.48
2004-07-31,3.315397333213863,-3.699705452277223,3.24,   -3.82
2004-06-30,1.1791122750131844,2.242568879110392,1.18,    2.26
2004-05-31,-0.16603749126598305,-0.18283840163916232,-0.25,   -0.20
2004-04-30,-3.076643909139158,-1.8345661261117963,-3.07,   -1.70
2004-03-31,0.19591409128561654,1.776075039754001,0.27,    1.72
2004-02-29,1.0063281630466585,-1.4982288457223165,0.88,   -1.57
2004-01-31,2.343018203271906,2.6345854010641694,2.49,    2.55
2003-12-31,1.4407948949561835,-2.7565406011220355,1.6,   -2.67
2003-11-30,1.9138072821858056,2.0872230819143884,1.78,    2.08
2003-10-31,2.168446314038243,2.736343362968045,1.97,    2.69
2003-09-30,0.0580186594420197,0.8132116360725185,0.17,    0.79
2003-08-31,1.50455965967966,2.67293554331657,1.53,    2.59
2003-07-31,-1.104442116271974,5.201777936536707,-1.24,    5.06
2003-06-30,0.252543147883855,1.7107605135443626,0.11,    1.74
2003-05-31,0.7402845603797892,4.520543763424592,0.39,    4.67
2003-04-30,1.228358354606665,0.7724369107026272,1.15,    0.62
2003-03-31,-2.029992312609188,1.1073740903507796,-1.94,    1.02
2003-02-28,-1.2230958849412104,-0.462643531346146,-1.37,   -0.46
2003-01-31,-0.7009528230283373,1.29841729321736,-0.81,    1.32
2002-12-31,2.0843957018314248,-0.039204847797504744,2.14,    0.08
2002-11-30,-0.9361661424333867,3.2510799132861727,-1.26,    3.19
